ds,kpi,value,baseline,z_score,risk_level,detectors,root_cause_json,validation_status,injected_label
2017-11-25,orders,487.0,206.8,0.31403452676379695,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': True}","{""primary_kpi"": ""aov"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 178.0, ""baseline"": 77.96666666666667, ""delta"": 100.03333333333333, ""pct_contrib"": 0.356553142580847}, {""segment"": ""MG"", ""today"": 65.0, ""baseline"": 23.266666666666666, ""delta"": 41.733333333333334, ""pct_contrib"": 0.14875192752789754}, {""segment"": ""RJ"", ""today"": 68.0, ""baseline"": 26.8, ""delta"": 41.2, ""pct_contrib"": 0.14685094442849947}, {""segment"": ""BA"", ""today"": 33.0, ""baseline"": 6.2, ""delta"": 26.8, ""pct_contrib"": 0.09552440074475209}, {""segment"": ""PR"", ""today"": 24.0, ""baseline"": 8.866666666666667, ""delta"": 15.133333333333333, ""pct_contrib"": 0.0539403954454197}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""cama_mesa_banho"", ""today"": 71.0, ""baseline"": 21.566666666666666, ""delta"": 49.43333333333334, ""pct_contrib"": 0.19331471135940415}, {""segment"": ""ferramentas_jardim"", ""today"": 53.0, ""baseline"": 11.333333333333334, ""delta"": 41.666666666666664, ""pct_contrib"": 0.1629422718808194}, {""segment"": ""moveis_decoracao"", ""today"": 49.0, ""baseline"": 13.933333333333334, ""delta"": 35.06666666666666, ""pct_contrib"": 0.13713221601489758}, {""segment"": ""esporte_lazer"", ""today"": 35.0, ""baseline"": 14.633333333333333, ""delta"": 20.366666666666667, ""pct_contrib"": 0.07964618249534453}, {""segment"": ""beleza_saude"", ""today"": 31.0, ""baseline"": 13.466666666666667, ""delta"": 17.53333333333333, ""pct_contrib"": 0.06856610800744879}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 406.0, ""baseline"": 150.53333333333333, ""delta"": 255.46666666666667, ""pct_contrib"": 0.8575732275196034}, {""segment"": ""boleto"", ""today"": 70.0, ""baseline"": 40.2, ""delta"": 29.799999999999997, ""pct_contrib"": 0.10003529037089318}, {""segment"": ""voucher"", ""today"": 21.0, ""baseline"": 7.333333333333333, ""delta"": 13.666666666666668, ""pct_contrib"": 0.04587748216114789}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 2.0384615384615383, ""delta"": -1.0384615384615383, ""pct_contrib"": -0.0034860000516444447}]}]}",WARN,
2017-11-26,revenue,55081.559999999954,36199.561333333324,-0.28580742523439756,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 153.0, ""baseline"": 81.96666666666667, ""delta"": 71.03333333333333, ""pct_contrib"": 0.43304797328636707}, {""segment"": ""MG"", ""today"": 61.0, ""baseline"": 24.9, ""delta"": 36.1, ""pct_contrib"": 0.22008022293248972}, {""segment"": ""RJ"", ""today"": 56.0, ""baseline"": 28.433333333333334, ""delta"": 27.566666666666666, ""pct_contrib"": 0.16805756635749677}, {""segment"": ""PR"", ""today"": 21.0, ""baseline"": 9.533333333333333, ""delta"": 11.466666666666667, ""pct_contrib"": 0.06990544477264678}, {""segment"": ""RS"", ""today"": 20.0, ""baseline"": 11.6, ""delta"": 8.4, ""pct_contrib"": 0.05120980256600869}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""brinquedos"", ""today"": 35.0, ""baseline"": 10.766666666666667, ""delta"": 24.233333333333334, ""pct_contrib"": 0.17532403240722566}, {""segment"": ""cama_mesa_banho"", ""today"": 47.0, ""baseline"": 23.4, ""delta"": 23.6, ""pct_contrib"": 0.17074197378860492}, {""segment"": ""beleza_saude"", ""today"": 33.0, ""baseline"": 14.166666666666666, ""delta"": 18.833333333333336, ""pct_contrib"": 0.13625595365898557}, {""segment"": ""ferramentas_jardim"", ""today"": 30.0, ""baseline"": 12.733333333333333, ""delta"": 17.266666666666666, ""pct_contrib"": 0.12492138760239736}, {""segment"": ""informatica_acessorios"", ""today"": 27.0, ""baseline"": 12.2, ""delta"": 14.8, ""pct_contrib"": 0.10707547508776918}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 325.0, ""baseline"": 160.46666666666667, ""delta"": 164.53333333333333, ""pct_contrib"": 0.9236792860227435}, {""segment"": ""boleto"", ""today"": 49.0, ""baseline"": 41.63333333333333, ""delta"": 7.366666666666667, ""pct_contrib"": 0.04135598099899237}, {""segment"": ""debit_card"", ""today"": 6.0, ""baseline"": 2.0384615384615383, ""delta"": 3.9615384615384617, ""pct_contrib"": 0.022239815747804807}, {""segment"": ""voucher"", ""today"": 10.0, ""baseline"": 7.733333333333333, ""delta"": 2.2666666666666666, ""pct_contrib"": 0.01272491723045919}]}]}",WARN,
2017-11-26,orders,382.0,215.2,-0.10966025006628327,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 153.0, ""baseline"": 81.96666666666667, ""delta"": 71.03333333333333, ""pct_contrib"": 0.43304797328636707}, {""segment"": ""MG"", ""today"": 61.0, ""baseline"": 24.9, ""delta"": 36.1, ""pct_contrib"": 0.22008022293248972}, {""segment"": ""RJ"", ""today"": 56.0, ""baseline"": 28.433333333333334, ""delta"": 27.566666666666666, ""pct_contrib"": 0.16805756635749677}, {""segment"": ""PR"", ""today"": 21.0, ""baseline"": 9.533333333333333, ""delta"": 11.466666666666667, ""pct_contrib"": 0.06990544477264678}, {""segment"": ""RS"", ""today"": 20.0, ""baseline"": 11.6, ""delta"": 8.4, ""pct_contrib"": 0.05120980256600869}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""brinquedos"", ""today"": 35.0, ""baseline"": 10.766666666666667, ""delta"": 24.233333333333334, ""pct_contrib"": 0.17532403240722566}, {""segment"": ""cama_mesa_banho"", ""today"": 47.0, ""baseline"": 23.4, ""delta"": 23.6, ""pct_contrib"": 0.17074197378860492}, {""segment"": ""beleza_saude"", ""today"": 33.0, ""baseline"": 14.166666666666666, ""delta"": 18.833333333333336, ""pct_contrib"": 0.13625595365898557}, {""segment"": ""ferramentas_jardim"", ""today"": 30.0, ""baseline"": 12.733333333333333, ""delta"": 17.266666666666666, ""pct_contrib"": 0.12492138760239736}, {""segment"": ""informatica_acessorios"", ""today"": 27.0, ""baseline"": 12.2, ""delta"": 14.8, ""pct_contrib"": 0.10707547508776918}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 325.0, ""baseline"": 160.46666666666667, ""delta"": 164.53333333333333, ""pct_contrib"": 0.9236792860227435}, {""segment"": ""boleto"", ""today"": 49.0, ""baseline"": 41.63333333333333, ""delta"": 7.366666666666667, ""pct_contrib"": 0.04135598099899237}, {""segment"": ""debit_card"", ""today"": 6.0, ""baseline"": 2.0384615384615383, ""delta"": 3.9615384615384617, ""pct_contrib"": 0.022239815747804807}, {""segment"": ""voucher"", ""today"": 10.0, ""baseline"": 7.733333333333333, ""delta"": 2.2666666666666666, ""pct_contrib"": 0.01272491723045919}]}]}",WARN,
2017-11-27,revenue,57838.599999999984,37449.71933333332,-0.25353115856441316,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 152.0, ""baseline"": 85.36666666666666, ""delta"": 66.63333333333334, ""pct_contrib"": 0.394877197063049}, {""segment"": ""MG"", ""today"": 53.0, ""baseline"": 26.4, ""delta"": 26.6, ""pct_contrib"": 0.1576348190376754}, {""segment"": ""RJ"", ""today"": 55.0, ""baseline"": 29.7, ""delta"": 25.3, ""pct_contrib"": 0.14993086171628525}, {""segment"": ""RS"", ""today"": 29.0, ""baseline"": 12.0, ""delta"": 17.0, ""pct_contrib"": 0.10074405727971736}, {""segment"": ""PR"", ""today"": 26.0, ""baseline"": 10.1, ""delta"": 15.9, ""pct_contrib"": 0.094225324161618}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""cama_mesa_banho"", ""today"": 45.0, ""baseline"": 24.4, ""delta"": 20.6, ""pct_contrib"": 0.144680025862351}, {""segment"": ""brinquedos"", ""today"": 31.0, ""baseline"": 11.633333333333333, ""delta"": 19.366666666666667, ""pct_contrib"": 0.13601795311654682}, {""segment"": ""moveis_decoracao"", ""today"": 34.0, ""baseline"": 15.933333333333334, ""delta"": 18.066666666666666, ""pct_contrib"": 0.12688766022232079}, {""segment"": ""informatica_acessorios"", ""today"": 27.0, ""baseline"": 12.8, ""delta"": 14.2, ""pct_contrib"": 0.0997308916138536}, {""segment"": ""beleza_saude"", ""today"": 28.0, ""baseline"": 15.066666666666666, ""delta"": 12.933333333333334, ""pct_contrib"": 0.0908347087938385}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 323.0, ""baseline"": 168.06666666666666, ""delta"": 154.93333333333334, ""pct_contrib"": 0.8342860298787729}, {""segment"": ""boleto"", ""today"": 62.0, ""baseline"": 42.3, ""delta"": 19.700000000000003, ""pct_contrib"": 0.10608068925523985}, {""segment"": ""voucher"", ""today"": 16.0, ""baseline"": 7.733333333333333, ""delta"": 8.266666666666666, ""pct_contrib"": 0.04451440090575207}, {""segment"": ""debit_card"", ""today"": 5.0, ""baseline"": 2.1923076923076925, ""delta"": 2.8076923076923075, ""pct_contrib"": 0.015118879960235275}]}]}",WARN,
2017-11-27,orders,395.0,225.53333333333333,-0.15318060566586666,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 152.0, ""baseline"": 85.36666666666666, ""delta"": 66.63333333333334, ""pct_contrib"": 0.394877197063049}, {""segment"": ""MG"", ""today"": 53.0, ""baseline"": 26.4, ""delta"": 26.6, ""pct_contrib"": 0.1576348190376754}, {""segment"": ""RJ"", ""today"": 55.0, ""baseline"": 29.7, ""delta"": 25.3, ""pct_contrib"": 0.14993086171628525}, {""segment"": ""RS"", ""today"": 29.0, ""baseline"": 12.0, ""delta"": 17.0, ""pct_contrib"": 0.10074405727971736}, {""segment"": ""PR"", ""today"": 26.0, ""baseline"": 10.1, ""delta"": 15.9, ""pct_contrib"": 0.094225324161618}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""cama_mesa_banho"", ""today"": 45.0, ""baseline"": 24.4, ""delta"": 20.6, ""pct_contrib"": 0.144680025862351}, {""segment"": ""brinquedos"", ""today"": 31.0, ""baseline"": 11.633333333333333, ""delta"": 19.366666666666667, ""pct_contrib"": 0.13601795311654682}, {""segment"": ""moveis_decoracao"", ""today"": 34.0, ""baseline"": 15.933333333333334, ""delta"": 18.066666666666666, ""pct_contrib"": 0.12688766022232079}, {""segment"": ""informatica_acessorios"", ""today"": 27.0, ""baseline"": 12.8, ""delta"": 14.2, ""pct_contrib"": 0.0997308916138536}, {""segment"": ""beleza_saude"", ""today"": 28.0, ""baseline"": 15.066666666666666, ""delta"": 12.933333333333334, ""pct_contrib"": 0.0908347087938385}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 323.0, ""baseline"": 168.06666666666666, ""delta"": 154.93333333333334, ""pct_contrib"": 0.8342860298787729}, {""segment"": ""boleto"", ""today"": 62.0, ""baseline"": 42.3, ""delta"": 19.700000000000003, ""pct_contrib"": 0.10608068925523985}, {""segment"": ""voucher"", ""today"": 16.0, ""baseline"": 7.733333333333333, ""delta"": 8.266666666666666, ""pct_contrib"": 0.04451440090575207}, {""segment"": ""debit_card"", ""today"": 5.0, ""baseline"": 2.1923076923076925, ""delta"": 2.8076923076923075, ""pct_contrib"": 0.015118879960235275}]}]}",WARN,
2017-11-28,revenue,57964.68999999994,38682.57299999998,-0.31828691350299027,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 160.0, ""baseline"": 89.36666666666666, ""delta"": 70.63333333333334, ""pct_contrib"": 0.5200897114831082}, {""segment"": ""RJ"", ""today"": 57.0, ""baseline"": 31.133333333333333, ""delta"": 25.866666666666667, ""pct_contrib"": 0.19046230113774987}, {""segment"": ""MG"", ""today"": 51.0, ""baseline"": 27.866666666666667, ""delta"": 23.133333333333333, ""pct_contrib"": 0.17033613014123505}, {""segment"": ""DF"", ""today"": 12.0, ""baseline"": 4.866666666666666, ""delta"": 7.133333333333334, ""pct_contrib"": 0.05252439747870938}, {""segment"": ""BA"", ""today"": 14.0, ""baseline"": 7.566666666666666, ""delta"": 6.433333333333334, ""pct_contrib"": 0.047370134174723875}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""esporte_lazer"", ""today"": 40.0, ""baseline"": 16.6, ""delta"": 23.4, ""pct_contrib"": 0.21551481896157887}, {""segment"": ""brinquedos"", ""today"": 30.0, ""baseline"": 12.5, ""delta"": 17.5, ""pct_contrib"": 0.16117561247126627}, {""segment"": ""beleza_saude"", ""today"": 31.0, ""baseline"": 15.666666666666666, ""delta"": 15.333333333333334, ""pct_contrib"": 0.14122053664149045}, {""segment"": ""utilidades_domesticas"", ""today"": 24.0, ""baseline"": 10.366666666666667, ""delta"": 13.633333333333333, ""pct_contrib"": 0.1255634771442817}, {""segment"": ""informatica_acessorios"", ""today"": 26.0, ""baseline"": 13.566666666666666, ""delta"": 12.433333333333334, ""pct_contrib"": 0.11451143514625203}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 279.0, ""baseline"": 176.36666666666667, ""delta"": 102.63333333333333, ""pct_contrib"": 0.6875666823809642}, {""segment"": ""boleto"", ""today"": 89.0, ""baseline"": 44.03333333333333, ""delta"": 44.96666666666667, ""pct_contrib"": 0.30124308364141633}, {""segment"": ""voucher"", ""today"": 9.0, ""baseline"": 8.033333333333333, ""delta"": 0.9666666666666668, ""pct_contrib"": 0.006475944718755429}, {""segment"": ""debit_card"", ""today"": 3.0, ""baseline"": 2.2962962962962963, ""delta"": 0.7037037037037037, ""pct_contrib"": 0.004714289258864105}]}]}",WARN,
2017-11-28,orders,372.0,233.63333333333333,-0.3107071622359215,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 160.0, ""baseline"": 89.36666666666666, ""delta"": 70.63333333333334, ""pct_contrib"": 0.5200897114831082}, {""segment"": ""RJ"", ""today"": 57.0, ""baseline"": 31.133333333333333, ""delta"": 25.866666666666667, ""pct_contrib"": 0.19046230113774987}, {""segment"": ""MG"", ""today"": 51.0, ""baseline"": 27.866666666666667, ""delta"": 23.133333333333333, ""pct_contrib"": 0.17033613014123505}, {""segment"": ""DF"", ""today"": 12.0, ""baseline"": 4.866666666666666, ""delta"": 7.133333333333334, ""pct_contrib"": 0.05252439747870938}, {""segment"": ""BA"", ""today"": 14.0, ""baseline"": 7.566666666666666, ""delta"": 6.433333333333334, ""pct_contrib"": 0.047370134174723875}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""esporte_lazer"", ""today"": 40.0, ""baseline"": 16.6, ""delta"": 23.4, ""pct_contrib"": 0.21551481896157887}, {""segment"": ""brinquedos"", ""today"": 30.0, ""baseline"": 12.5, ""delta"": 17.5, ""pct_contrib"": 0.16117561247126627}, {""segment"": ""beleza_saude"", ""today"": 31.0, ""baseline"": 15.666666666666666, ""delta"": 15.333333333333334, ""pct_contrib"": 0.14122053664149045}, {""segment"": ""utilidades_domesticas"", ""today"": 24.0, ""baseline"": 10.366666666666667, ""delta"": 13.633333333333333, ""pct_contrib"": 0.1255634771442817}, {""segment"": ""informatica_acessorios"", ""today"": 26.0, ""baseline"": 13.566666666666666, ""delta"": 12.433333333333334, ""pct_contrib"": 0.11451143514625203}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 279.0, ""baseline"": 176.36666666666667, ""delta"": 102.63333333333333, ""pct_contrib"": 0.6875666823809642}, {""segment"": ""boleto"", ""today"": 89.0, ""baseline"": 44.03333333333333, ""delta"": 44.96666666666667, ""pct_contrib"": 0.30124308364141633}, {""segment"": ""voucher"", ""today"": 9.0, ""baseline"": 8.033333333333333, ""delta"": 0.9666666666666668, ""pct_contrib"": 0.006475944718755429}, {""segment"": ""debit_card"", ""today"": 3.0, ""baseline"": 2.2962962962962963, ""delta"": 0.7037037037037037, ""pct_contrib"": 0.004714289258864105}]}]}",WARN,
2017-12-23,payment_fail_rate,0.056074766355140186,0.018988577801643883,2.2992072883982497,LOW,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 40.0, ""baseline"": 108.76666666666667, ""delta"": -68.76666666666667, ""pct_contrib"": 0.380774485253265}, {""segment"": ""MG"", ""today"": 8.0, ""baseline"": 35.36666666666667, ""delta"": -27.366666666666667, ""pct_contrib"": 0.15153458671494455}, {""segment"": ""RJ"", ""today"": 17.0, ""baseline"": 37.833333333333336, ""delta"": -20.833333333333336, ""pct_contrib"": 0.11535824201807594}, {""segment"": ""RS"", ""today"": 4.0, ""baseline"": 14.766666666666667, ""delta"": -10.766666666666667, ""pct_contrib"": 0.05961713947494165}, {""segment"": ""PR"", ""today"": 5.0, ""baseline"": 13.266666666666667, ""delta"": -8.266666666666667, ""pct_contrib"": 0.04577415043277253}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""brinquedos"", ""today"": 5.0, ""baseline"": 21.066666666666666, ""delta"": -16.066666666666666, ""pct_contrib"": 0.08209547926503986}, {""segment"": ""cama_mesa_banho"", ""today"": 13.0, ""baseline"": 26.666666666666668, ""delta"": -13.666666666666668, ""pct_contrib"": 0.06983225414661069}, {""segment"": ""esporte_lazer"", ""today"": 8.0, ""baseline"": 21.033333333333335, ""delta"": -13.033333333333335, ""pct_contrib"": 0.06659612529591409}, {""segment"": ""relogios_presentes"", ""today"": 2.0, ""baseline"": 14.9, ""delta"": -12.9, ""pct_contrib"": 0.06591483501155691}, {""segment"": ""beleza_saude"", ""today"": 9.0, ""baseline"": 20.933333333333334, ""delta"": -11.933333333333334, ""pct_contrib"": 0.060975480449967374}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 79.0, ""baseline"": 211.2, ""delta"": -132.2, ""pct_contrib"": 0.7595599344583236}, {""segment"": ""boleto"", ""today"": 21.0, ""baseline"": 53.9, ""delta"": -32.9, ""pct_contrib"": 0.18902815312918947}, {""segment"": ""voucher"", ""today"": 3.0, ""baseline"": 9.133333333333333, ""delta"": -6.133333333333333, ""pct_contrib"": 0.03523929095822782}, {""segment"": ""debit_card"", ""today"": 0.0, ""baseline"": 2.814814814814815, ""delta"": -2.814814814814815, ""pct_contrib"": 0.016172621454259146}]}]}",WARN,
2017-12-25,payment_fail_rate,0.044444444444444446,0.020320556814528806,1.005665564331867,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 37.0, ""baseline"": 93.26666666666667, ""delta"": -56.266666666666666, ""pct_contrib"": 0.36502808297051986}, {""segment"": ""RJ"", ""today"": 6.0, ""baseline"": 32.0, ""delta"": -26.0, ""pct_contrib"": 0.16867411416884212}, {""segment"": ""MG"", ""today"": 8.0, ""baseline"": 29.2, ""delta"": -21.2, ""pct_contrib"": 0.13753427770690202}, {""segment"": ""PR"", ""today"": 3.0, ""baseline"": 11.733333333333333, ""delta"": -8.733333333333333, ""pct_contrib"": 0.05665720245158542}, {""segment"": ""RS"", ""today"": 6.0, ""baseline"": 11.933333333333334, ""delta"": -5.933333333333334, ""pct_contrib"": 0.03849229784878705}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""beleza_saude"", ""today"": 4.0, ""baseline"": 18.0, ""delta"": -14.0, ""pct_contrib"": 0.0799566377692764}, {""segment"": ""brinquedos"", ""today"": 5.0, ""baseline"": 18.4, ""delta"": -13.399999999999999, ""pct_contrib"": 0.07652992472202169}, {""segment"": ""cama_mesa_banho"", ""today"": 9.0, ""baseline"": 21.133333333333333, ""delta"": -12.133333333333333, ""pct_contrib"": 0.06929575273337288}, {""segment"": ""informatica_acessorios"", ""today"": 2.0, ""baseline"": 11.633333333333333, ""delta"": -9.633333333333333, ""pct_contrib"": 0.055017781703144954}, {""segment"": ""esporte_lazer"", ""today"": 9.0, ""baseline"": 18.2, ""delta"": -9.2, ""pct_contrib"": 0.05254293339123878}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 67.0, ""baseline"": 177.63333333333333, ""delta"": -110.63333333333333, ""pct_contrib"": 0.7561026899150092}, {""segment"": ""boleto"", ""today"": 15.0, ""baseline"": 45.93333333333333, ""delta"": -30.93333333333333, ""pct_contrib"": 0.21140804345921316}, {""segment"": ""voucher"", ""today"": 5.0, ""baseline"": 8.1, ""delta"": -3.0999999999999996, ""pct_contrib"": 0.021186366424253044}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 2.6538461538461537, ""delta"": -1.6538461538461537, ""pct_contrib"": 0.011302900201524576}]}]}",WARN,
2017-12-30,payment_fail_rate,0.0,0.019938702350706685,-1.3708049046736683,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""aov"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 41.0, ""baseline"": 77.7, ""delta"": -36.7, ""pct_contrib"": 0.35824065240595204}, {""segment"": ""RJ"", ""today"": 12.0, ""baseline"": 25.533333333333335, ""delta"": -13.533333333333335, ""pct_contrib"": 0.1321032741842112}, {""segment"": ""PR"", ""today"": 0.0, ""baseline"": 9.133333333333333, ""delta"": -9.133333333333333, ""pct_contrib"": 0.08915344119821149}, {""segment"": ""MG"", ""today"": 14.0, ""baseline"": 22.966666666666665, ""delta"": -8.966666666666665, ""pct_contrib"": 0.08752655358510543}, {""segment"": ""SC"", ""today"": 2.0, ""baseline"": 6.466666666666667, ""delta"": -4.466666666666667, ""pct_contrib"": 0.043600588031242116}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""brinquedos"", ""today"": 4.0, ""baseline"": 14.7, ""delta"": -10.7, ""pct_contrib"": 0.08732085840280278}, {""segment"": ""beleza_saude"", ""today"": 4.0, ""baseline"": 14.6, ""delta"": -10.6, ""pct_contrib"": 0.08650477561399154}, {""segment"": ""relogios_presentes"", ""today"": 2.0, ""baseline"": 11.166666666666666, ""delta"": -9.166666666666666, ""pct_contrib"": 0.07480758897436375}, {""segment"": ""automotivo"", ""today"": 0.0, ""baseline"": 8.333333333333334, ""delta"": -8.333333333333334, ""pct_contrib"": 0.06800689906760342}, {""segment"": ""esporte_lazer"", ""today"": 7.0, ""baseline"": 14.666666666666666, ""delta"": -7.666666666666666, ""pct_contrib"": 0.06256634714219514}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 79.0, ""baseline"": 143.0, ""delta"": -64.0, ""pct_contrib"": 0.6753429475905733}, {""segment"": ""boleto"", ""today"": 14.0, ""baseline"": 39.0, ""delta"": -25.0, ""pct_contrib"": 0.2638058389025677}, {""segment"": ""voucher"", ""today"": 1.0, ""baseline"": 7.266666666666667, ""delta"": -6.266666666666667, ""pct_contrib"": 0.0661273302849103}, {""segment"": ""debit_card"", ""today"": 3.0, ""baseline"": 2.5, ""delta"": 0.5, ""pct_contrib"": -0.005276116778051354}]}]}",WARN,
2017-12-31,payment_fail_rate,0.04054054054054054,0.020438472193542223,1.313518962410058,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""revenue"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 5440.969999999999, ""baseline"": 10719.890666666666, ""delta"": -5278.920666666667, ""pct_contrib"": 0.25333281855954337}, {""segment"": ""RJ"", ""today"": 276.96000000000004, ""baseline"": 4402.692666666668, ""delta"": -4125.732666666668, ""pct_contrib"": 0.19799189096922362}, {""segment"": ""MG"", ""today"": 168.21, ""baseline"": 3634.311333333333, ""delta"": -3466.101333333333, ""pct_contrib"": 0.16633650619735108}, {""segment"": ""RS"", ""today"": 535.61, ""baseline"": 1739.4389999999999, ""delta"": -1203.8289999999997, ""pct_contrib"": 0.0577711643896113}, {""segment"": ""BA"", ""today"": 245.82, ""baseline"": 1115.4099999999999, ""delta"": -869.5899999999999, ""pct_contrib"": 0.04173119840239942}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""esporte_lazer"", ""today"": 305.41, ""baseline"": 2330.3003333333336, ""delta"": -2024.8903333333335, ""pct_contrib"": 0.07969620624226172}, {""segment"": ""brinquedos"", ""today"": 415.63, ""baseline"": 2137.9913333333334, ""delta"": -1722.3613333333333, ""pct_contrib"": 0.06778918432538826}, {""segment"": ""cama_mesa_banho"", ""today"": 394.4, ""baseline"": 2039.1050000000002, ""delta"": -1644.7050000000004, ""pct_contrib"": 0.06473276440206181}, {""segment"": ""automotivo"", ""today"": 0.0, ""baseline"": 1590.9, ""delta"": -1590.9, ""pct_contrib"": 0.0626150919996231}, {""segment"": ""informatica_acessorios"", ""today"": 178.01, ""baseline"": 1451.9643333333336, ""delta"": -1273.9543333333336, ""pct_contrib"": 0.05014065484001835}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 8060.310000000003, ""baseline"": 22009.308, ""delta"": -13948.997999999998, ""pct_contrib"": 0.7521485933233552}, {""segment"": ""boleto"", ""today"": 1702.9300000000003, ""baseline"": 5301.831333333334, ""delta"": -3598.901333333334, ""pct_contrib"": 0.1940575642333747}, {""segment"": ""voucher"", ""today"": 540.87, ""baseline"": 1250.8876666666665, ""delta"": -710.0176666666665, ""pct_contrib"": 0.03828510042212811}, {""segment"": ""debit_card"", ""today"": 0.0, ""baseline"": 287.61791666666664, ""delta"": -287.61791666666664, ""pct_contrib"": 0.015508742021142117}]}]}",WARN,
